Ссылка,Город,Цена в месяц,Оплата ЖКХ,Срок аренды,Условия проживания,Комиссия,Предоплата,Залог,Метро,Холодильник,Стиральная машина,Мебель в комнатах,Мебель на кухне,Телевизор,Интернет,Тип жилья,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Тип дома,Тип перекрытий,Парковка,Санузел,Вид из окон,Количество лифтов,Год постройки,Подъезды,Ремонт,Отопление,Аварийность,Газоснабжение,Мусоропровод
https://spb.cian.ru/rent/flat/294415343/,Санкт-Петербург,35000,3 500 ₽ (без счётчиков),от года,,60%,1 месяц,35000,Удельная,True,True,True,True,True,False,,32,15,10,2.75,Монолитный,Железобетонные,,1 совмещенный,Во двор,"1 пассажирский, 2 грузовых",2022,16,Евроремонт,Центральное,Нет,,
https://spb.cian.ru/rent/flat/294216887/,Санкт-Петербург,27000,2 160 ₽ (без счётчиков),от года,,70%,1 месяц,27000,Улица Дыбенко,False,False,True,True,True,True,,37,19,9,0.0,Панельный,Железобетонные,,1 раздельный,,1 пассажирский,2019,3,Косметический,Индивидуальный тепловой пункт,Нет,,
https://spb.cian.ru/rent/flat/276137021/,Санкт-Петербург,33000,не включена,от года,можно с детьми,50%,1 месяц,35000,Проспект Славы,True,True,True,True,False,True,,43,16,12,,Панельный,Железобетонные,,1 раздельный,Во двор,3 пассажирских,2016,2,Косметический,Центральное,Нет,,Да
https://spb.cian.ru/rent/flat/285035381/,Санкт-Петербург,35000,4 000 ₽ (счётчики включены),несколько месяцев,можно с детьми и животными,,1 месяц,0,Достоевская,True,True,True,False,True,True,Апартаменты,22,16,,,Кирпичный,Железобетонные,,1 совмещенный,Во двор,1 пассажирский,1891,3,Дизайнерский,Центральное,Нет,Центральное,
https://spb.cian.ru/rent/flat/294212452/,Санкт-Петербург,60000,5 000 ₽ (без счётчиков),от года,можно с детьми,50%,1 месяц,60000,Парк Победы,True,True,True,True,False,True,,94,65,15,,Кирпичный,Железобетонные,Открытая,1 совмещенный,На улицу,1 пассажирский,1939,8,Евроремонт,Центральное,Нет,Центральное,
https://spb.cian.ru/rent/flat/294025037/,Санкт-Петербург,15000,1 200 ₽ (без счётчиков),от года,,70%,1 месяц,15000,Девяткино,False,False,False,False,True,True,,"19,3","9,3",5,0.0,Панельный,Железобетонные,,1 совмещенный,,"1 пассажирский, 1 грузовой",2023,2,Косметический,Индивидуальный тепловой пункт,Нет,,
https://spb.cian.ru/rent/flat/294402848/,Санкт-Петербург,30000,5 000 ₽ (без счётчиков),от года,можно с детьми и животными,50%,1 месяц,35000,Проспект Большевиков,True,True,True,True,True,True,,"35,6","18,6","8,6",,Панельный,Железобетонные,Открытая,1 раздельный,На улицу,2 пассажирских,2009,12,Косметический,Индивидуальный тепловой пункт,Нет,,
https://spb.cian.ru/rent/flat/294375355/,Санкт-Петербург,20000,не включена,от года,,60%,1 месяц,20000,Академическая,True,True,True,True,True,True,,30,,,2.5,Панельный,Железобетонные,Наземная,1 раздельный,Во двор,1 пассажирский,1969,6,Косметический,Центральное,Нет,Центральное,Да
https://spb.cian.ru/rent/flat/294398596/,Санкт-Петербург,28000,3 000 ₽ (без счётчиков),от года,можно с детьми,50%,1 месяц,28000,Московская,True,True,True,True,False,True,,30,14,10,,Монолитный,Железобетонные,Открытая,1 совмещенный,Во двор,1 пассажирский,2022,15,Евроремонт,Центральное,Нет,,
https://spb.cian.ru/rent/flat/274223588/,Санкт-Петербург,38000,6 500 ₽ (без счётчиков),от года,можно с детьми,50%,1 месяц,32000,Чкаловская,True,True,True,True,False,True,,33,"21,9","7,9",3.0,Кирпичный,Железобетонные,Наземная,1 совмещенный,Во двор,1 пассажирский,1914,4,Косметический,Центральное,Нет,Центральное,
https://spb.cian.ru/rent/flat/294397474/,Санкт-Петербург,40000,4 000 ₽ (без счётчиков),от года,можно с детьми,60%,1 месяц,40000,Беговая,True,True,True,True,True,True,,40,18,12,2.59,Монолитно-кирпичный,Железобетонные,,1 раздельный,Во двор,2 пассажирских,2008,2,Косметический,Индивидуальный тепловой пункт,Нет,,Нет
https://spb.cian.ru/rent/flat/291304566/,Санкт-Петербург,26000,7 500 ₽ (без счётчиков),от года,можно с детьми и животными,50%,1 месяц,26000,Лесная,True,False,True,True,True,True,,"14,9","4,9",5,,Монолитный,Нет информации,Открытая,1 совмещенный,Во двор,"3 пассажирских, 1 грузовой",2020,,Евроремонт,Нет информации,Нет,,
https://spb.cian.ru/rent/flat/290028729/,Санкт-Петербург,80000,5 000 ₽ (без счётчиков),от года,можно с детьми,50%,,80000,Беговая,True,True,True,True,True,True,Апартаменты,80,57,18,,Монолитный,Нет информации,Многоуровневая,"1 совмещенный, 1 раздельный",На улицу и двор,1 пассажирский,2017,,Дизайнерский,Нет информации,Нет,,
https://spb.cian.ru/rent/flat/294190716/,Санкт-Петербург,25000,4 000 ₽ (без счётчиков),от года,можно с детьми,50%,1 месяц,25000,Ленинский проспект,True,True,True,True,True,True,,"51,4","28,7",10,,Панельный,Железобетонные,Открытая,1 раздельный,На улицу и двор,"1 пассажирский, 1 грузовой",1986,13,Косметический,Центральное,Нет,,
https://spb.cian.ru/rent/flat/294393288/,Санкт-Петербург,20000,5 000 ₽ (без счётчиков),от года,можно с детьми,50%,1 месяц,10000,Проспект Ветеранов,True,True,True,True,True,True,,50,28,"5,5",,Кирпичный,Железобетонные,Открытая,1 раздельный,На улицу,1 пассажирский,1969,5,Косметический,Центральное,Нет,Центральное,
https://spb.cian.ru/rent/flat/292798770/,Санкт-Петербург,60000,4 000 ₽ (без счётчиков),от года,можно с детьми и животными,50%,1 месяц,60000,Черная речка,True,True,True,True,True,True,,70,50,15,,Монолитный,Железобетонные,Открытая,1 совмещенный,На улицу и двор,"1 пассажирский, 1 грузовой",2004,5,Косметический,Центральное,Нет,,
https://spb.cian.ru/rent/flat/294508944/,Санкт-Петербург,69500,5 000 ₽ (без счётчиков),от года,можно с детьми,50%,1 месяц,69500,Адмиралтейская,True,True,True,True,True,False,,46,10,25,,Кирпичный,,Открытая,1 совмещенный,Во двор,,,,Евроремонт,,,,
https://spb.cian.ru/rent/flat/294018201/,Санкт-Петербург,23000,не включена,от года,можно с детьми,50%,1 месяц,23000,,True,True,False,True,False,False,,50,28,8,,Кирпичный,Железобетонные,,1 раздельный,,1 пассажирский,1983,2,Евроремонт,Центральное,Нет,Центральное,
